Length (major axis),Width (minor axis),Thickness (depth),Area,Perimeter,Roundness,Solidity,Compactness,Aspect Ratio,Eccentricity,Extent,Convex hull(convex area),Type
0.6339148445,-0.1944843499,0.0768366838,-0.864992444,-1.1584959635,-0.4972622187,0.7111311693,-0.7232056798,0.5928202246,0.1048472508,0.1499333509,-0.9057572896,2
-0.4768932151,-0.5923282092,-1.4210727936,-0.748242775,-0.1056522483,-1.5305592033,-1.3690888488,0.7314084211,-0.0341971246,0.0360713125,-1.423597847,-0.6848129498,0
-0.0112134369,-0.1458251115,2.1731483984,-0.6462347991,-0.933959601,0.8391088239,0.586470086,-0.7157274063,0.1876030391,0.3764769041,0.2488704777,-0.683173229,2
-1.6550140025,-0.9474769488,-0.6122121423,-0.7802799756,-0.9466896691,0.5376692492,0.6194386491,-0.5568848328,0.4374420011,0.3394704386,0.2619570853,-0.8176589466,2
0.9333834396,-0.1092972086,-1.0825917546,-0.3065879371,1.728356074,-1.9525684539,-3.2797083685,3.5359666637,1.5009071376,1.4098861923,-3.060430522,-0.0667533049,0
-0.3372104795,-0.9856028513,-1.2155898134,-1.2544736424,-1.3487672002,-0.0179084627,-0.2721553526,-0.306312228,-0.3145639923,-0.255550438,-0.3518903352,-1.2578132927,2
1.4893047441,-0.1419159103,-0.9419675642,0.0686617966,0.5934087776,-2.1866970908,0.3586389534,0.5494450663,0.3714222032,0.5521288551,-1.0061335832,0.0431601604,0
-0.1342699857,0.609056423,0.2842455835,-0.6906715178,-0.7513157949,-0.1340136643,0.1678688022,-0.3909240996,-0.0331530756,0.0310396356,-0.2439267728,-0.7082251642,1
0.5093745002,1.6400386008,1.094098996,-0.3865190813,-0.5789478575,-0.3907449741,0.3286601397,-0.5333060422,0.2761461576,0.3487986372,0.1818493141,-0.4086822738,1
-0.1986859288,0.1407868155,-0.3372399966,0.733833909,0.0016608362,1.3979873486,0.8891120153,-0.7591910823,-1.1777281233,-1.3655261895,1.1323070916,0.649974801,1
0.1019053749,-0.4716070801,-0.8387008514,-1.1559339891,-1.3517768934,-0.4850125489,0.2895001313,-0.5260072002,-0.6065229602,-0.6297274945,-0.1449905002,-1.1762185984,1
0.4969555767,1.1147460428,-0.3798022498,1.6939683182,1.2024633225,1.4119604373,0.1803342164,-0.1662551528,-0.8418267888,-0.822897288,0.9659188554,1.695999814,1
-0.452470238,0.2596406763,0.2174191444,-0.1811248989,0.1647724996,-0.6161058545,-0.1824456108,0.1668450713,-0.1613073401,-0.0688116903,-1.1233120883,-0.1657024606,1
0.6432249588,0.072183944,0.2849943391,1.232678889,0.3683189752,0.3705383897,0.8309223363,-0.6648449887,0.951657833,1.2010962283,1.2497781304,1.1451400855,0
0.5952422185,0.1020619684,-0.1899379827,-0.8683366942,-0.6019152518,-0.3746309385,-0.1520684203,0.1961459722,-0.0195135722,0.1041179458,-1.1876459049,-0.8684819866,0
-0.0548603714,0.5951408447,0.9870517856,-0.0651310566,-0.069050789,-0.5727864507,-0.0009188096,-0.2010233412,-0.3716159102,-0.3325475969,-1.3829972538,-0.0603799489,1
-0.2526731382,-1.3500519832,-0.3677106444,-1.1590391822,-1.4971250365,-0.8138136676,0.6872905643,-0.7925745072,-0.8011890332,-0.8349336095,0.3531832664,-1.1948829324,0
0.5205398933,0.4780620021,0.6286725247,0.0737146771,0.0286568214,-1.0969863521,0.6985621282,-0.2471832851,-0.2604499316,-0.0584521656,-0.0974407061,0.0192361685,2
-0.5094617254,-0.7310082933,-2.1469620735,-1.198316735,-1.2969143723,0.581236279,-0.3783659417,-0.2767162775,-0.2543272793,-0.1540165673,-2.7747219515,-1.1982430872,0
-0.2831642944,-0.7049368046,-1.7488471632,-1.2163665465,-1.3180561273,-0.1070391517,0.4477749901,-0.321438606,-0.189858761,0.0072727081,0.1455089314,-1.240680686,0
-0.3226004559,-0.3957158851,-0.5085266019,0.5456164354,0.5958212749,1.1370899171,-0.1991545211,-0.0416679462,-0.4052761598,-0.2277984937,-0.2149905916,0.5808609766,1
-0.5634927816,-0.6383485481,-0.514984299,-1.0516557705,-1.3332829172,0.6644832356,0.6562836273,-0.7102890708,-0.008618908,0.0614742967,0.3510292324,-1.0845909142,2
0.1581710504,1.0608248087,0.0104421765,1.4392232374,0.9235886209,1.7850819384,0.5288489877,-0.3154310486,-1.6398523859,-2.2151363768,0.0647560797,1.388364822,1
-0.3939616208,0.4586873038,0.5654445652,0.7850889818,0.3074882604,1.9973513206,0.8959220706,-0.532081911,-1.8738607278,-2.6804707211,1.2344427614,0.6995995398,2
-0.1816599993,0.1018500154,-0.4342153562,-0.927691595,-1.0330845623,-0.4999130768,0.093528049,-0.424158882,-0.1090162516,0.0961773178,-1.2983285045,-0.9373308956,2
-1.0243769583,0.6634956865,0.7970806119,-0.3414791111,-0.5575050131,0.5807691267,0.680162915,-0.5860870776,-0.6760097192,-0.7732138634,0.4156864532,-0.3882881399,2
-0.4364379635,-1.2439525596,-1.2240634268,-0.7300236432,0.0087789351,-1.6923177637,-1.3635274148,1.3166426135,0.3058009191,0.5629339085,-0.5452230028,-0.6648278766,2
-0.4509662054,-0.3263583565,0.1865044092,0.5179939264,0.1324317506,1.2606053422,0.5755773744,-0.4567848112,-0.6883168363,-0.6278921829,0.747046956,0.4681077908,1
2.1358048969,2.3338925339,-0.1337724644,3.2853661237,1.7976430832,0.7731585794,0.6837637599,-0.4697145483,0.0768371151,0.3462728317,0.5726424436,3.2168295346,0
-0.8430272968,-1.1587453306,-0.739175421,0.0799725542,0.0996206062,0.9990980188,0.0969774371,-0.1677500896,-0.049482561,0.2179277173,0.5289691936,0.0750257915,2
0.7793757305,0.4570668239,1.0718730102,0.4043715466,1.6878889036,-0.9660361965,-1.55604122,1.6515316019,0.4955564885,0.5596377002,-0.6450551186,0.5697607252,1
2.0046282958,2.6428536873,1.3748596052,3.1642868906,1.6934071354,0.7866429118,0.7734503768,-0.4703153424,-0.2172008778,0.0191062831,0.8509363792,3.0210769896,0
-0.2689121883,-0.4421901491,-1.2176428334,-0.7607304003,-0.1399855535,-1.4811572465,-1.3460084216,0.7176676002,-0.3717913408,-0.260668849,-0.8251596321,-0.6994108078,0
-0.9186537214,-1.2281980437,-1.5321631696,-1.2625306815,-1.5501908081,-0.6657499975,0.5817366071,-0.6669668278,0.0660963893,0.1894423045,0.4817097358,-1.2916043954,1
-0.6762828087,-0.7771653819,-0.7360172087,0.2265524883,0.1065339098,1.1220110263,0.4580624714,-0.2969697318,-0.4328531052,-0.2679301484,0.8226888468,0.1887055234,2
-1.3048971027,-1.5821814388,-1.0563503341,-0.4754941264,-0.7364128917,1.1754610988,0.7266421095,-0.6574718827,-0.6749534754,-0.5937520181,0.2061166905,-0.524597314,1
-0.2760570114,-0.0585587721,0.9291714882,-0.0574934542,-0.0252021752,-0.3020998666,0.3360692435,-0.1971742095,-0.3531295801,-0.1666660317,0.6428321668,-0.0810905222,1
-0.2088182356,-0.5159088808,0.0985153594,0.4476911291,0.7206365239,0.7140148662,-0.3100742254,0.2130861568,0.3251545069,0.5998990089,0.2607718988,0.4878558443,1
-1.8259181646,-0.6416971256,-1.9678619281,-1.0956203434,-1.0674803045,-0.6503805653,0.11365117,-0.1389094273,0.0689523491,0.0445638655,0.403416608,-1.1083445267,0
0.399195497,1.6197881018,1.8417666142,-0.2179575845,0.2712338844,0.0366634239,-0.7151322285,0.5313884134,0.0170256863,0.0635487092,0.0637879949,-0.1675073794,1
-1.5174847082,-1.532702397,-1.890790893,-1.3532624231,-1.6509607396,0.4396376178,0.2915236328,-0.6348257225,-0.5599523452,-0.4941137385,-0.2104169813,-1.374436997,2
-0.0146943237,-0.1964125847,0.4853006207,-0.8370189795,-0.8411314218,0.3667919653,-0.8054623892,-0.281160019,0.5702988309,0.8187968541,-0.4964969186,-0.8106622099,1
0.16522171,0.3747190194,0.4263766148,0.0014888309,0.2629534138,-0.8100932199,0.032602901,0.1188216266,-0.6611464403,-0.6780835774,-0.3623694299,-0.0027746752,1
-0.866184657,-0.8372152584,0.0117632537,0.1255571694,-0.3034684788,1.2960721321,0.6761989831,-0.6629050171,-0.7764698293,-0.7375463677,0.7659931512,0.0775153831,2
-0.9227064459,-1.174774487,-0.024267183,-1.0612018727,-1.3612480137,0.1716666535,0.5400062531,-0.7235249473,-0.6184706132,-0.5112555524,0.0843530302,-1.0901302753,2
-0.4762935318,-0.5436234346,-1.3615623794,-0.7307368406,-0.2749678677,-1.3713672452,-1.6883489318,0.5336800971,-0.2845244249,-0.3633087058,-2.4624167651,-0.6448219977,0
-0.2595512573,-0.923382468,0.155106657,0.1931915486,-0.0460974607,-0.1393398528,0.5520846103,-0.4298292696,1.3973747338,1.6184848145,0.5848052998,0.1512020902,0
-0.7708299306,-0.4924600072,-0.4297141975,-0.9839092282,-1.1962427057,-0.0663258847,0.4649408278,-0.5907445119,-0.7421623447,-0.7424039087,-0.5212426218,-1.0129071211,2
0.6524794734,0.114414996,1.0583500826,0.2777828437,0.5851465113,-1.0333547229,0.1618628614,0.2515668589,0.2131649872,0.3880060945,0.2543694984,0.266811657,2
0.1477759264,1.0803019142,0.1680151553,-0.6420863936,-0.8912857001,-0.1695987944,0.6210104806,-0.6637645461,1.8124595754,1.7433146213,-0.407708005,-0.6815598517,1
0.524466773,1.8008860474,1.961581569,-0.1424485529,-0.3622247944,0.147715025,0.2224775004,-0.5170429361,0.1142850559,0.3599962594,0.4339022723,-0.1581692427,2
-1.5466386579,-1.6102417156,-0.2219236815,-0.4018880022,-0.7642977145,1.1415703676,0.7836991808,-0.7493843423,-0.4631471401,-0.3786578821,0.4401760094,-0.4546579827,1
1.265904837,-0.0321100258,0.3581600345,0.2703638926,0.6821176414,-1.5638379562,-0.1433647197,0.4077341815,-0.116201214,0.1255116709,1.0692975216,0.3002758783,0
-0.4653310043,-0.4926292012,-0.7188056321,0.4516518166,-0.0515649717,1.1077413615,0.8206263113,-0.704734063,-0.3258163921,-0.1319714108,1.134647524,0.3775559218,1
-0.1649691206,-0.0788571082,1.7440711585,-0.6822405301,-0.963428589,0.9724729773,0.7198568971,-0.7071879358,-0.1217192559,0.0253706348,0.0595190881,-0.7240237202,2
0.9309995621,-0.1622641545,-0.2889071458,-0.2390191302,0.4051889121,-1.7962421277,-1.2266333186,0.5496658492,-0.3084614336,-0.1303755523,-0.2256945729,-0.1750477009,1
-1.2641258425,-0.9127501867,-0.7960871742,-0.1096176022,-0.2780697243,1.7180912138,0.4359829192,-0.4445689552,-1.5038880578,-1.966048794,-0.7037426321,-0.1423737534,2
-0.6489590116,-1.2174416504,-0.3926529694,-1.0909323428,-1.3868573465,-0.0839845977,0.656939947,-0.7241445968,0.3843495587,0.5666550878,0.1055655638,-1.1250591208,2
-0.5302305007,-0.3940366409,-0.5674439821,-0.4744879813,-0.4031389448,-0.9135784335,0.6394712312,-0.1644182145,-0.2190980787,-0.0398981954,0.48876941,-0.5160133307,1
-0.3759862146,-0.3636507674,-0.290112311,-0.9906465402,-1.267226727,1.1723170151,0.7589740403,-0.7029182075,-0.6216832186,-0.6038382867,0.8213789473,-1.0274031337,1
1.0281549715,0.7043438539,0.4245434551,1.7222527075,0.8065388824,0.5934712396,0.6530662315,-0.589498688,0.5372679388,0.8226532224,0.458208601,1.6519406082,0
-0.434061509,-0.6046322964,0.2603313031,-0.8860653573,-0.9383446164,0.0415227018,0.0933400225,-0.3527787147,-0.2421273854,-0.1295564457,0.2564898069,-0.898207396,2
-0.4544810302,1.1603324072,0.536391157,-0.4688784026,-0.4259065102,-0.364911947,0.1565616802,-0.215480896,-0.1061714191,-0.1287654119,-0.3911191606,-0.4785763422,1
-1.0454063686,-0.7534450945,-0.9432225253,-0.6814794148,0.0336749595,-0.9043129181,-0.8350326108,0.8555296817,-1.0806135428,-1.2254735579,-0.1469456553,-0.6287089002,1
-0.6544588472,-0.1407255421,0.6046763896,-0.1223502802,-0.3389994521,0.1348482784,0.7443240546,-0.5250232588,-0.1353914964,-0.0350175093,0.4285992643,-0.1754414586,2
-0.4385692717,-0.41820724,-0.1213128844,0.5438785751,0.5544767511,1.1586143231,-0.3078491531,-0.0749606262,-0.5471504091,-0.4196468071,-0.7049490614,0.5820134506,1
-0.0626227364,0.9750745421,0.8862160868,-0.5213651159,-0.5205276284,-0.1108198322,0.0771872649,-0.2802002363,-0.9547432206,-1.0850329546,0.1197929502,-0.5310842442,2
-0.4795823616,0.0978122689,0.1478858394,0.0175850445,-0.0693415133,0.1486249154,0.597506924,-0.3505806799,-0.2702301152,-0.0689511046,0.8476851648,-0.0398337379,2
-0.0999046165,0.4408541729,0.4704713045,-0.6912110815,-0.9636882279,0.6509550099,0.776418921,-0.7000498702,-0.6357994567,-0.5957316768,0.0008972056,-0.7375595948,1
-0.330829003,-0.5745512302,-0.0205919806,-0.9426509986,-1.2210194099,0.0369774407,0.6556350451,-0.7013878653,-0.0709458758,0.1320838578,0.5835295601,-0.9776640867,2
0.1051515327,0.1932056426,0.409920942,-0.7496208159,-1.0743533605,-0.4588611299,0.7897793595,-0.769458644,1.0620143324,0.9225223178,0.4332926538,-0.8005377913,2
-0.1437825865,-0.2258670685,0.4644507139,0.6566769161,0.0791748716,0.8516517515,0.6139330646,-0.6344460281,-0.1411225404,0.0914789911,1.0262484411,0.6034812397,0
1.7295830649,-0.8084600112,-0.9814160417,0.08600101,0.5684387171,-2.2636429108,0.179902698,0.4670535506,2.5362711735,2.1974787222,-0.6086531865,0.0744839709,0
-0.2658017806,-1.0305141623,0.1729986532,0.1923962509,-0.0427914017,-0.3987563041,0.5734122883,-0.4241430337,1.2913472549,1.4482789764,0.6891486937,0.1493908574,0
-0.1553157464,1.5731770541,0.554256733,-0.4978427151,-0.6637832042,-0.3518650866,0.6998955642,-0.5262070096,-0.4649129759,-0.4122389223,-0.3909489892,-0.5438793527,1
-0.428129044,-0.9347762254,-0.4586613188,-1.1035652509,-1.3491464784,-0.1351237218,0.4880199093,-0.6476473203,0.6447189591,0.6970100542,0.7327885623,-1.1333536179,2
0.7125469107,0.4386381607,0.6167158987,1.5538297261,1.5220711672,0.6797985172,0.38241896,0.0915791758,0.3689273591,0.6571518576,0.8171436832,1.522169371,2
-0.7230566878,-0.9285294575,-0.993876058,-1.1606873484,-1.4208093541,0.1160244253,0.489581556,-0.6616113343,-0.6002402103,-0.6296339927,-0.2433866608,-1.1854196075,2
-0.836915247,-0.6702829434,-0.00491186,0.1807736966,-0.2540014266,1.5564557666,0.7719622636,-0.6930744252,-1.1947469865,-1.3948725545,1.0679769667,0.119525385,2
0.2401125561,0.1217429745,1.5599564071,0.4144043382,0.2066773838,-0.1087233456,0.5486847296,-0.3182071126,-0.6961203098,-0.6842506438,0.2618757501,0.3681416849,1
0.437529689,0.1004361149,0.6068372957,-0.7308338495,-0.9564114329,-0.1907727083,0.5702460965,-0.619300859,-0.3928806968,-0.4691111383,0.2511276829,-0.764905781,2
-0.137980024,-0.3743606507,-0.4619653986,-1.0498825104,-1.3579243335,0.1489862695,0.5731347558,-0.7425961736,-0.6266001321,-0.6299040857,0.392271732,-1.0778239126,1
-0.9430296296,-1.022499158,-1.663425167,-0.5296153132,-0.5089598989,-0.8423182223,0.6251762318,-0.2447849962,-0.3411924382,-0.3507216913,0.8928330729,-0.5683986572,2
-0.1506664453,0.6416765344,0.3050989517,1.0459421297,0.3386749762,1.7471805672,0.8068740488,-0.6987788297,-1.4429766061,-1.8388424945,1.0399266868,0.9714260618,2
0.0375486923,-0.1230803364,0.0676295123,-0.8617684605,-1.1655199073,-0.3607350135,0.7164921033,-0.7571272669,-0.8849789652,-0.999133687,0.1429848644,-0.8991841008,1
-0.3176485923,0.6080227945,0.6687196882,-0.0887667215,0.7458720531,-0.4569691935,-1.1297959628,1.142322686,0.0052335202,0.1844689153,-0.0211768856,-0.0133618984,1
-0.0922232714,0.2935588383,0.2830418524,0.086080064,0.1333828817,-0.5753271145,0.2717073993,-0.1345177763,-0.160075145,-0.0653070461,-0.2444415722,0.0689558097,1
-0.5220234301,-0.2574267895,-0.2968502238,-0.3333800784,-0.1866737277,-0.6183236256,0.3462787011,-0.0519325611,-0.2719216904,-0.1531051554,0.370140681,-0.3572093272,2
-0.1950481941,0.2858206698,0.7208132712,0.7258474192,0.3546532722,1.2851666288,0.2488847838,-0.450458994,-0.9275992706,-0.960893325,0.8590044521,0.7123499493,1
0.0271108194,0.8825007824,-0.3488379584,-0.7645516039,-0.9772376378,0.1884910985,0.5821991911,-0.5938477994,0.6269660515,0.2620177116,0.1872571719,-0.8000592729,1
-1.55978807,-1.0655423423,-1.3502943146,-0.9160113111,-0.9129674715,-0.3401021856,0.551613477,-0.2569718224,-0.3007394549,-0.2015087768,-0.5823083996,-0.9484744066,1
0.9546328179,-0.1637973266,0.3046705304,1.11034238,0.5714517721,0.0662877849,0.6133543138,-0.4523179467,1.7532011666,1.8330799573,0.6609158363,1.051197842,0
-1.3894739714,-0.9881463184,-0.2612668178,-0.5828147309,-0.6965287373,0.5866029834,0.3492172941,-0.4557669469,-0.3187494483,-0.1102660526,0.2858682365,-0.6081284055,2
-1.0547789168,-0.7391342949,-0.9039608825,-1.1443079542,-1.3976056201,-0.2214216269,0.5318244108,-0.6459488668,0.03648658,-0.0376812199,-0.0120451555,-1.1746984608,2
-0.5743034413,-0.5971877857,-0.521205096,0.2920934102,1.0061252197,1.0499035557,-1.4988713523,0.830471932,-0.2355078602,-0.0158472578,-1.579785052,0.4452286757,0
-0.2066501357,-0.1431903329,0.178062944,-0.8811618082,-1.1172741905,0.4385221817,0.6442477528,-0.6600390553,-0.816149504,-0.8520900142,0.895919812,-0.9197390128,2
0.499134523,0.0410249354,-0.1291849032,-0.8279437261,-0.4154751214,0.5572863111,-1.0589550617,0.4845263859,0.2344564507,0.1952337135,-0.5222318766,-0.7784385548,1
-0.8059498233,-0.837733831,-0.9601616165,0.1727305582,-0.2526132422,1.1205602245,0.7783255971,-0.666359868,-0.4149037556,-0.2427889626,1.0864936082,0.1101083344,2
0.1459876322,-0.3159546914,-0.3168257484,-0.0167556719,0.4076889758,-0.9398121678,-0.3379117607,0.4069442935,-1.0084596566,-1.0956827259,-0.3380510654,0.0016872167,2
1.0041698307,1.0112852595,-0.3821366263,2.1046010525,1.3546591756,0.9596055338,0.3833888325,-0.3584978136,-0.2762640971,-0.0656672682,1.1381327633,2.0688334242,0
-0.7774732041,-0.7422199033,-0.2886588062,0.1977840079,-0.259546706,1.2280069544,0.833782565,-0.7186173346,-0.521167998,-0.3785956373,0.9642225624,0.1322589467,2
-1.6243371687,-1.4196617262,-1.524929936,-1.0841317446,-1.0049911138,-0.6731525278,-0.6059344767,-0.0832035033,0.6171724037,0.6582104522,-1.0471490015,-1.07869892,0
-0.133485809,0.2001272832,1.4152541364,-0.6311233578,-0.9163469215,0.8271589364,0.5207546,-0.7167257989,-0.4261944802,-0.2554573302,0.0152652263,-0.6641430731,2
-1.066554613,-0.8819523041,-0.0199565892,0.0163729353,-0.4045726528,1.6088134373,0.8646469949,-0.7344249819,-1.3154578148,-1.5960621012,0.8307612857,-0.0844369698,1
0.0952155428,0.4746081021,0.9951872939,0.156486528,0.031506685,-0.4244597064,0.6218823422,-0.2754227144,-0.9039740964,-1.0071856942,-0.5796888202,0.0990208234,1
-1.1526720947,-0.8499891715,-0.6947198203,-0.0930320132,-0.3770312293,1.6216632432,0.3779961326,-0.5974103224,-1.3189474151,-1.6185262083,0.6212916272,-0.1189570588,2
-0.7924518362,-0.7621214148,-0.7030113302,0.1910110742,-0.2797867732,1.2879623164,0.8266462865,-0.7106103172,-0.668444281,-0.5901930029,0.6859750466,0.124420821,2
-0.1829403231,-0.6889533347,-1.0777891469,-1.1917196275,-1.4687064714,-0.1742422459,0.5814051826,-0.6670281521,0.2080881044,-0.0140587383,-0.3854943265,-1.2212402053,0
-0.942841061,-1.9048498257,-2.1563970123,-1.2910775382,-1.5783626167,-0.8641627132,0.5982607365,-0.6383596208,0.0472443849,0.1944380134,0.7049691364,-1.3187926914,0
0.3294856718,-0.1180795178,0.1829704238,-0.8689907746,-1.1391155811,-0.0399057952,0.643832418,-0.7040083696,-0.6669484371,-0.7018638942,0.5568467684,-0.9050376625,2
0.19842993,0.1834770487,-0.4849581053,-0.0737456541,0.2729873298,-1.0220749455,0.1046170053,0.2141815271,-0.4277884414,-0.4189700308,-0.2271022566,-0.0803801318,2
-0.0091779915,1.0532039245,0.2230255877,-0.6801732337,-0.7908043841,-0.3830185176,0.2833846159,-0.4641590777,0.2258013699,0.2614155181,0.026174294,-0.7046668902,1
-0.5621752169,-1.4394262222,-0.0685515812,-0.0607167896,-0.3065313616,0.1428534168,0.7946074564,-0.5348001561,1.5045999812,1.5347088877,1.0617380052,-0.1166667189,0
-0.1148740988,-0.1148320953,-0.3768652572,-0.1654897709,1.7992636188,-0.9328232794,-0.9682015688,2.5199618055,-0.5371073401,-0.4395939486,-0.8143617159,-0.0587219329,2
-1.3440575257,-1.6302974057,-1.3274999915,-0.3108817008,-0.5121774379,1.0566485509,0.6951660967,-0.5306939464,-0.2884295174,-0.0714448741,0.2958361934,-0.356219066,2
-0.8193546279,-1.0577342883,-0.4235438409,-0.0902974482,-0.0670982508,0.8699407588,0.258212141,-0.2081158644,-0.1245251839,0.1144751612,0.2609282346,-0.1102657984,0
-0.4474461481,-0.2562054676,0.7506785984,-0.0717275752,-0.079072771,-0.0763316007,0.3755639625,-0.2168658824,-0.898662174,-0.9753016865,0.4314280605,-0.1001549277,2
-0.3283615944,-0.4196185763,-0.5532442964,0.5077164449,0.3337076586,1.0687450286,0.1562610424,-0.308445646,-0.2997232409,-0.095321849,-1.3208561704,0.5049676898,0
0.0492364718,-0.1678414046,0.2442319609,0.8468865794,0.202802812,0.9173571746,0.8178488397,-0.6281683196,-0.0435251866,0.2124587087,0.7311088238,0.7668693049,1
-1.1412714453,-1.5334825622,-1.3193933247,-0.7335824974,-0.5131802377,-0.8179788192,0.3835114129,0.0031983738,-0.2464404872,-0.1383454118,0.5254315863,-0.7595645628,2
0.8221117705,1.0395573184,0.6618681958,1.8042693727,2.0534689463,1.0086226382,0.1913796515,0.5133863477,-0.1084410381,0.1859478819,0.6039948022,1.8084097521,2
-0.3289764518,-0.1822070897,0.1564351368,-0.1063606562,-0.1705603604,-0.6252144915,0.5893642963,-0.3227546406,-0.0148864886,0.1483669873,0.7324552243,-0.1489246885,2
0.7931492397,0.5172879734,0.8575711022,1.759141994,1.1420664398,0.862117839,0.2671919866,-0.2425057196,0.2119136196,0.4919059672,0.7755905399,1.7421875207,2
1.9926322021,0.261825657,-0.4701060474,0.2033400725,0.7629877157,-2.278341333,-0.4693102008,0.5644447064,2.2945161853,2.1444721846,-0.4945222107,0.2510107475,0
-0.4931188158,-0.201984624,-0.603228581,-0.4351441969,-0.348263787,-0.8701498348,0.5677327648,-0.1678945033,-0.4493122541,-0.4945224133,-0.4765467489,-0.4713277091,1
0.4647915825,0.6436086708,0.9995653025,-0.6384409779,-0.9486734496,0.3412213966,0.7592365462,-0.7384596856,-0.6799148525,-0.6364795574,0.0450180151,-0.6832442473,2
1.0828671064,0.2151995628,0.046194048,-0.8270703338,-0.4321156639,-0.3867964302,-1.4524449568,0.4988413341,-0.6302564952,-0.6335586383,-2.4875651371,-0.7634057301,0
0.4923865711,-0.1113711934,0.9267217364,-0.7949341554,-0.8972508267,-0.2924884816,-0.0385748047,-0.4344773871,-0.2542354102,-0.2333003399,-0.9204936078,-0.7990644157,2
-1.7979908535,-2.1123840759,-1.4128950198,-0.5649284769,-0.8086826759,1.1509203219,0.6169036618,-0.6239918584,-0.6582375228,-0.5712298452,0.2853482386,-0.6042677316,0
-0.719314023,-0.9229539787,-0.1424630553,-1.0747671842,-1.3404341739,0.4323730689,0.4717421043,-0.6707542195,-0.4157188084,-0.393699117,0.2388102194,-1.0991709835,2
0.7437346402,0.7854731625,-0.088513914,1.6425068991,1.0061700613,1.029476869,0.6116769939,-0.3391733766,-0.1607616251,0.0535947514,1.0407918277,1.5790366622,1
-0.0993529061,-0.6392986252,-1.360035155,-0.7512700086,0.7413043201,-2.0414948548,-4.066324404,3.822274187,-0.786990288,-0.7943079594,-3.4901118329,-0.4648166127,0
-0.5826374197,-0.2914860432,-0.4376976394,-0.555307656,-0.1125145618,-0.8037473754,-0.2073869043,0.3926730127,-0.1165004041,0.1413073619,-0.6344956826,-0.5499369765,1
-0.9891855609,0.6594311987,-1.5513370039,-1.2842972112,-1.2339241426,-0.314163491,-0.1592495288,0.0128619147,-1.0962717202,-1.3010557672,-0.8649788229,-1.2933967303,0
0.1593138757,0.8297551636,0.0290549297,-0.7241180642,-0.6474997632,-0.4776336987,-0.5864857311,-0.1623511779,-0.1335410786,-0.0592611554,-1.4547245982,-0.7012048101,0
0.3475062912,-0.3440395702,-0.0079002511,-0.9283958366,-1.1557930562,-0.5495654517,0.6851281212,-0.6431268767,-0.8740012756,-0.9338849242,0.276308661,-0.9647389897,1
-0.1911790336,0.0987379204,0.5669343904,-0.0663645593,0.4263764537,-0.4702992461,-0.5722075708,0.4135897009,-0.2844588716,-0.3593253203,-0.6548492179,-0.0193330875,1
-0.28260061,-0.2793347281,0.141668718,0.6210725515,0.0245018925,1.1264776097,0.8610940866,-0.6993340543,-0.2802236124,-0.0660285879,1.0554032409,0.5408512206,1
-0.1131744447,0.6833073718,0.5810419237,-0.0582912511,0.5404830956,-0.5587556549,-0.5964642953,0.7552904727,-0.2646802751,-0.3029201858,-0.302658657,-0.0116438091,1
-0.0651845141,-0.4102279099,-0.167658726,0.6271636804,1.171813736,0.6077955079,-0.3834722161,0.6142504417,0.5167091516,0.8026083225,-0.293565696,0.6823939953,1
0.5462817397,-0.3538368935,-0.0459695023,1.0887860075,0.7534866154,0.0201858309,0.5013549247,-0.2979845973,1.8739585762,1.8791848381,0.9166997519,1.0386648607,0
0.0084681165,0.3045636438,0.8435593803,1.0702773964,0.3105208622,1.2282265492,0.671021795,-0.6256249692,-0.6427837045,-0.5477344101,0.6811070481,1.0068157794,1
0.7177142611,-0.4787809744,-0.8120064187,-0.2703302078,1.3388600965,-1.7311708571,-1.9826118348,1.9688777805,0.3956729327,0.5754719589,-0.7581862187,-0.1094529803,2
0.745572876,0.7759748154,0.8613453946,1.7531652991,1.6676192203,1.0598136699,-0.0432892388,0.0792238224,-0.2497319454,-0.0295680311,0.0361211558,1.7895508623,1
-0.0593230027,-1.4811799966,-1.292848022,-1.2628666332,-1.6065786579,-0.4132180258,0.5963141612,-0.7591351866,0.5952152391,0.6338895104,0.3259266211,-1.2936264252,0
-0.4477268665,0.3455420026,0.6951429066,0.8209174926,0.1251815333,1.8842182612,0.8906731957,-0.7231532484,-1.6777554009,-2.2967555234,0.4633347667,0.736039459,1
0.116403139,-0.1975747441,0.005542543,0.9245479661,0.3758826293,0.8639512254,0.5768216306,-0.5134193636,0.1087205892,0.3843786082,1.3256627884,0.8727387585,2
-0.1158961358,0.4857387333,0.3372223687,-0.7191885866,-1.0190897125,0.3101031362,0.7973023505,-0.7335869335,-0.6261088202,-0.6231501172,0.4966181255,-0.7626159668,2
-0.1227759937,-0.242826064,0.3797046072,0.6909586567,0.9827560729,0.8568025337,0.1668350873,0.3146002429,-0.0664540106,0.1835657062,0.7227467526,0.6869119131,1
-1.76618808,-1.8355943508,-1.7411462206,-1.2220740198,-1.3929615241,-0.3717758517,0.2126879544,-0.4665691317,0.9964247863,0.9528037045,0.025276564,-1.2411765815,0
0.562889143,0.447070326,2.6974168926,-0.4388589964,-0.4510253451,0.8296163442,0.0314684688,-0.2937344095,-0.4841608297,-0.4054083127,-0.1521684164,-0.443248172,0
